question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Explain how to find the lowest common ancestor in a Binary Search Tree.,Software Engineer,Software Engineer,Uber,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how to find the lowest common ancestor in a Binary Search Tree.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What design questions did you have to answer to test your knowledge of modern development frameworks and design principles?,Software Engineer,Software Engineer,Uber,2015,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'What design questions did you have to answer to test your knowledge of modern development frameworks and design principl'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe a project where you were responsible for designing a system?,Software Engineer,Software Engineer,Uber,2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe a project where you were responsible for designing a system?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you implement a trie data structure?,Software Engineer,Software Engineer(Internship),"Microsoft, Uber",2018,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you implement a trie data structure?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the complexity of sort functions?,Software Engineer,Software Engineering,Uber,2018,manual,bigtech,mid,General CS,"The complexity of sort functions is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is the complexity of sort functions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you solve a typical leetcode-style question using an array?,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you solve a typical leetcode-style question using an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain your experience in ML system design.,ML & Data,Senior Machine Learning Engineer,Uber,2024,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain your experience in ML system design.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find a minimum cost path from station 1 to n if there are n stations?,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to find a minimum cost path from station 1 to n if there are n stations?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to recursively traverse a directed graph.,Software Engineer,Software Engineer(Internship),Uber,2024,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how to recursively traverse a directed graph.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find and replace a set of substrings within a string using JavaScript?,Frontend Developer,Front End Developer,Uber,2024,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you find and replace a set of substrings within a string using JavaScript?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design a Lottery ticket system.,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design a Lottery ticket system.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the time complexity of the solution?,Software Engineer,Senior Software Engineer,"Oracle, Uber",2024,manual,bigtech,senior,General CS,"The time complexity of the solution is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is the time complexity of the solution?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
