question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
What is your understanding of the breadth-first search algorithm and its application in finding the shortest path in a graph?,Software Engineer,MTS-2 Software Engineer,Adobe,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is your understanding of the breadth-first search algorithm and its application in finding the shortest path in a g'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How comfortable are you with database management?,Software Engineer,Member Of Technical Staff,"Adobe, Infosys",2015,manual,bigtech,senior,DBMS,"A DBMS is software that manages databases and allows storing, retrieving, updating and securing data efficiently.
It ensures data integrity, security and concurrency control.
Examples: MySQL, PostgreSQL, Oracle.",Identify the main concept in: 'How comfortable are you with database management?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe your experience with basic Python?,ML & Data,Data Scientist,Adobe,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe your experience with basic Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you worked with big data systems before?,ML & Data,Data Scientist,Adobe,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you worked with big data systems before?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your understanding of low-level design?,Software Engineer,SDE 3,Adobe,2024,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your understanding of low-level design?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain JavaScript basics?,Full Stack Developer,Full Stack Engineer,"Adobe, Nagarro",2022,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain JavaScript basics?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design a touch screen laptop with the ability to display images and color them?,Software Engineer,Member Of Technical Staff,Adobe,2016,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design a touch screen laptop with the ability to display images and color them?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of linked lists and arrays?,Software Engineer,Software Developer,"Adobe, Paytm",2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of linked lists and arrays?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you explain polyfills for functions like filter, reduce, debounce, and throttle?",Frontend Developer,Frontend Developer,Adobe,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Can you explain polyfills for functions like filter, reduce, debounce, and throttle?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you discuss data structures and algorithms related to binary search and sorting?,Frontend Developer,Frontend Developer,Adobe,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss data structures and algorithms related to binary search and sorting?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you write test cases for a program counter, also known as a random number generator?",QA/Testing,JAVA WHITE BOX QA - Software Engineer Level II,Adobe,2012,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Can you write test cases for a program counter, also known as a random number generator?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How would you find the size of an integer without using the sizeof operator?,Software Engineer,Software Developer,Adobe,2012,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you find the size of an integer without using the sizeof operator?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are some common errors that can occur in JavaScript?,Frontend Developer,Frontend Developer,Adobe,2022,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'What are some common errors that can occur in JavaScript?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
