question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Do you have experience with Graphs and Trees?,Software Engineer,Software Development Engineer (SDE),"Amazon, Google",2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Do you have experience with Graphs and Trees?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain the concept of virtual memory.,Software Engineer,Senior Java Developer,"Amazon, Nutanix",2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain the concept of virtual memory.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the 'grep' Command?,Software Engineer,Software Development Engineer (SDE),Amazon,2021,manual,bigtech,mid,General CS,"The 'grep' command is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is the 'grep' Command?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design an implementation of the game Battleship using a simple 2D array approach.,Software Engineer,Software Development Engineer Intern,Amazon,2022,manual,bigtech,junior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Design an implementation of the game Battleship using a simple 2D array approach.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What types of coding challenges were you given during the interview?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What types of coding challenges were you given during the interview?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a matrix filled with 1's (Land) and 0's (water), determine how many paths we can take to reach the bottom-right of the matrix.",Software Engineer,Software Development Engineer (SDE),Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a matrix filled with 1's (Land) and 0's (water), determine how many paths we can take to reach the bottom-right of'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Can you implement a product box with image, title, description, and price, while considering accessibility features?",Full Stack Developer,Web Developer,Amazon,2023,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.","Identify the main concept in: 'Can you implement a product box with image, title, description, and price, while considering accessibility features?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you discuss your experience with interviews and data structures?,Software Engineer,SDE-intern,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss your experience with interviews and data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you configure security protocols on switches?,Cybersecurity Engineer,Cyber Security Engineer,Amazon,2023,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'How do you configure security protocols on switches?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of a max heap and solve a LeetCode medium level question related to it?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of a max heap and solve a LeetCode medium level question related to it?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What does a .bin folder contain?,Systems Engineer,Systems Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What does a .bin folder contain?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain the Pair Sum Problem.,Software Engineer,Software Development Engineer (SDE) -1,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain the Pair Sum Problem.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you swap alternate elements in a list?,Software Engineer,Software Development Engineer (SDE) -1,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you swap alternate elements in a list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
