question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
How can you find the number of different values in a sorted array of length N?,Software Engineer,Software Engineer,Meta,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How can you find the number of different values in a sorted array of length N?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are aggregates in SQL and how are they used?,Data Analyst,People Data Analyst,Meta,2021,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are aggregates in SQL and how are they used?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide examples of basic SQL concepts?,Data Analyst,People Data Analyst,Meta,2021,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide examples of basic SQL concepts?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a technical problem you solved involving dynamic programming?,Software Engineer,Software Engineer New Grad,Meta,2021,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain a technical problem you solved involving dynamic programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the usage of data structures?,Software Engineer,Software Engineer(Internship),Meta,2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the usage of data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe precalculation and how it can be done using a hashmap?,Software Engineer,Software Engineer(Internship),Meta,2021,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you describe precalculation and how it can be done using a hashmap?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you traverse a binary search tree?,Software Engineer,Software Engineer,"DRW, Meta, Yahoo",2018,manual,industry,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you traverse a binary search tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe your experience with LeetCode?,Software Engineer,Senior Software Engineer,"Confluent, Meta, Uber",2018,manual,industry,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe your experience with LeetCode?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the range sum in a Binary Search Tree?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to find the range sum in a Binary Search Tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you discuss your experience with graph, heap, and sorting algorithms?",Software Engineer,Software Engineer(Internship),Meta,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you discuss your experience with graph, heap, and sorting algorithms?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you describe your experience with abstract cryptography concepts?,Software Engineer,Software Engineer(Internship),Meta,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you describe your experience with abstract cryptography concepts?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your experience with bitmap compression algorithms?,Software Engineer,Software Engineer(Internship),Meta,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss your experience with bitmap compression algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
