question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
How would you invert a binary tree with the most optimal solution?,Software Engineer,Software Engineer,Apple,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you invert a binary tree with the most optimal solution?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to reverse a string in C?,Software Engineer,Software Developer Co-Op,"Apple, Bloomberg LP, Broadcom Inc.",2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to reverse a string in C?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe logistic regression?,Algorithm Engineer,Algorithm Engineer,"Apple, Oracle",2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe logistic regression?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write the code necessary to shuffle a deck of cards.,Software Engineer,Senior Software Engineer,Apple,2015,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write the code necessary to shuffle a deck of cards.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would approach coding a game of chess?,Software Engineer,Entry Level Software Engineer,Apple,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would approach coding a game of chess?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How can you write a code to determine if there is a loop in a graph?,Software Engineer,SDE-intern,Apple,2024,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How can you write a code to determine if there is a loop in a graph?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your level of expertise in Python?,Data Engineer,Data Engineer,Apple,2024,manual,bigtech,mid,General CS,"Your level of expertise in python is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is your level of expertise in Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your level of expertise in SQL?,Data Engineer,Data Engineer,Apple,2024,manual,bigtech,mid,DBMS,"Your level of expertise in sql is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is your level of expertise in SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you write code that is maintainable?,Software Engineer,Software Engineer,Apple,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you write code that is maintainable?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you implement an iterator for a binary search tree that returns values in ascending order?,QA/Testing,Software Test Engineer,Apple,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you implement an iterator for a binary search tree that returns values in ascending order?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How does XGBoost handle bias-variance tradeoff?,ML & Data,Data Scientist,Apple,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How does XGBoost handle bias-variance tradeoff?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is Boosting and Bagging in A/B testing?,ML & Data,Senior Data Scientist,Apple,2022,manual,bigtech,senior,General CS,"Boosting and bagging in a/b testing is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is Boosting and Bagging in A/B testing?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your knowledge of iOS and its features?,Software Engineer,Software Development Engineer (SDE),Apple,2023,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss your knowledge of iOS and its features?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain the algorithm for interpolation.,Software Engineer,Software Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain the algorithm for interpolation.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
